,Pressure,MaxTemp,MinTemp,Humidity,Cloud,Sunshine,WindSpeed,Rainfall,RainTomorrow
2402,1011.7,29.3,25.1,74,82,6.5,30,0,0
2403,1011.1,30.4,25,68,69,8.9,44,0,0
2404,1011.3,26.7,24.2,78,88,0,51,0.9,0
2405,1011.7,29.5,25.3,76,65,7.8,41,0,0
2406,1010.3,29.4,24.5,74,31,10.6,31,0,0
2407,1010.9,29,24.8,75,44,10,31,0,0
2408,1011.5,29.2,24.4,75,35,10.4,27,0,0
2409,1010.8,31.8,24.7,73,52,10.1,32,0,0
2410,1011.1,27.6,25.7,78,88,0.2,32,0,0
2411,1010.9,29.4,25.6,77,88,1.4,16,0,1
2412,1010.5,29.4,24.4,80,70,6.4,10,5.1,0
2413,1009.6,29.9,25.3,73,55,8.5,9,0,0
2414,1010.2,30.4,24.9,75,24,9.9,10,0,0
2415,1011.6,29,24.9,77,63,4.7,7,0,0
2416,1011.9,29.1,24.3,71,16,10.3,9,0,0
2417,1013.7,29,25,79,60,6,14,0,0
2418,1014.3,26.3,24.2,83,84,0,16,0.6,0
2419,1015.3,29.1,24.2,77,64,7.5,13,0,0
2420,1015.6,30.1,25,78,73,8.1,11,0,0
2421,1016.9,29.5,25,77,34,9.6,20,0,0
2422,1016.7,30.1,25.3,77,56,8.4,14,0,1
2423,1014.5,28.2,25.3,82,84,3.4,8,5.3,1
2424,1014,27.9,24.8,84,88,0.2,9,10.7,1
2425,1015.6,28.3,24.1,85,85,4.3,23,7.1,0
2426,1015.8,28.6,25.3,82,84,6.1,18,0,0
2427,1015.6,29,25.4,80,65,6.2,18,0,0
2428,1016.6,27.8,25.4,78,79,4.7,21,0,0
2429,1016.9,29.3,24.7,77,51,5.9,13,0,0
2430,1016.3,28.9,25.1,79,49,5.4,19,0,0
2431,1015.5,29.7,24.6,79,36,9.1,14,0,0
2432,1015.7,31,25.3,79,56,7.4,9,0,1
2433,1017.8,28.4,24.7,79,86,3,36,1.9,0
2434,1018.1,28.6,25.1,77,84,6.4,28,0,0
2435,1018.3,28.8,24.6,73,72,6.8,26,0,0
2436,1018.1,28.4,23,70,65,8.5,26,0,0
2437,1016.2,29.2,23.4,68,54,9.7,20,0,0
2438,1014.6,29.9,23.8,72,40,9.4,18,0,0
2439,1014.4,29.4,23.5,71,44,9.6,20,0.5,0
2440,1012.2,27.1,23.5,47,81,7.4,47,0,0
2441,1013.2,25.7,21.9,56,79,4.4,36,0,0
2442,1014.8,26.4,21.4,66,73,5.4,30,0,0
2443,1014.9,28,21.3,67,10,10,24,0,0
2444,1014.5,27.8,21.8,69,10,10.2,25,0,0
2445,1015.8,28.7,22.4,58,12,10,16,0,0
2446,1018.8,26.6,21.5,61,18,9.5,32,0,0
2447,1019.8,26.4,21.7,68,26,7.8,31,0,0
2448,1019.5,27.4,22.3,75,15,10.1,17,0,0
2449,1017.5,28.3,22.7,75,16,9.4,8,0,0
2450,1016.7,29.2,23.6,60,18,9.2,15,0,0
2451,1018,25.8,21.3,57,27,9.5,32,0,0
2452,1016.6,25.3,21.3,74,80,1.4,25,0,0
2453,1017.3,26.6,23.4,77,88,0.7,21,0.3,1
2454,1018.5,23.9,20.3,84,95,0.1,42,9.2,0
2455,1016.7,24.7,20.4,85,89,1.7,28,0,0
2456,1015.6,25.2,22.3,84,80,2.3,27,0,1
2457,1014.2,25.9,22.8,90,79,1.4,19,1.6,0
2458,1014.8,25.8,23.5,86,86,2.5,11,0,0
2459,1015,25.5,22.4,82,85,2.8,24,0,1
2460,1011.5,23.6,19.6,90,95,0,37,66.5,1
2461,1012,21.9,19.4,94,95,0,13,9.7,1
2462,1015,24,20.5,83,80,2.2,14,3,0
2463,1016.1,23.3,21.1,83,88,0.4,30,0,0
2464,1013.8,23.2,22.1,91,89,0,32,0,1
2465,1010.7,25.7,22.5,88,76,3.5,15,1.2,1
2466,1011.9,25.2,21.8,90,83,0.4,11,7,1
2467,1015.4,22.4,18.7,80,88,0.7,21,1.1,0
2468,1017.1,21.9,20,84,96,0,30,0,0
2469,1017.3,21.7,16.8,68,64,8.8,25,0,0
2470,1018.7,21.5,16.1,71,42,8.3,26,0,0
2471,1021.2,21.1,17.1,73,66,6.7,25,0,0
2472,1022.8,20.8,16.5,73,60,9.6,32,0,0
2473,1021.9,23.1,17.5,78,67,8.8,25,0,0
2474,1019.3,22.4,19.6,80,69,5.7,37,0,0
2475,1017.8,24.7,19.8,83,56,5.5,20,0.3,0
2476,1018.3,25.6,21.5,81,24,9.3,18,0,0
2477,1020.9,22.4,19.2,77,88,0,24,0,0
2478,1021.4,20.2,17.3,71,87,1.2,24,0,0
2479,1019.1,21.7,17.7,72,79,5.1,18,0,0
2480,1017.6,23.5,19.4,73,83,3,19,0,1
2481,1017.2,22.4,17.8,87,88,0,31,13,1
2482,1016.9,18.4,15.7,89,88,0,32,5.8,1
2483,1019.3,16.7,14.7,92,94,0,27,9.3,1
2484,1024.1,17.4,14.5,60,68,2,41,1.5,0
2485,1026,17.3,12.6,41,3,9.5,34,0,0
2486,1026.2,17.6,12,54,18,9.4,31,0,0
2487,1025.2,18.9,13.1,60,16,9.4,28,0,0
2488,1024,19.9,14.8,58,10,9.4,26,0,0
2489,1022.4,19.6,14.4,56,4,9.4,26,0,0
2490,1021.5,20,14.6,55,6,9.4,23,0,0
2491,1020.2,19,14.8,69,40,9.3,36,0,0
2492,1018.4,20.9,16.6,70,64,7.2,21,0,0
2493,1017.3,21.5,16.1,50,15,9.5,15,0,0
2494,1017.9,20.1,15.9,77,29,9.2,16,0,0
2495,1018.3,20.5,15.9,77,10,9.4,18,0,0
2496,1021.5,19.8,15.5,67,11,9.3,26,0,0
2497,1024.3,16.7,13.4,71,43,8,35,0,0
2498,1022.7,18.3,13.6,71,29,8,31,0,0
2499,1018.9,21.1,16.7,80,64,9.5,25,0,0
2500,1016.9,20.5,17.7,82,86,0.3,30,0,1
2501,1016.9,19.4,17.7,92,92,0,23,8.5,0
2502,1019.3,19.4,16.2,77,79,2.8,22,0,0
2503,1021.6,18.9,13.4,69,36,9.6,22,0,0
2504,1024,16.9,12.3,58,43,9,36,0,0
2505,1024.8,16.3,11.2,55,22,8.8,29,0,0
2506,1026.1,16.1,10.9,52,26,9.3,24,0,0
2507,1025,16.8,11.3,52,23,9.6,18,0,0
2508,1023.1,18.1,14.4,61,86,1.7,25,0,0
2509,1021.4,17.9,16.2,77,87,0,35,0,0
2510,1021.3,19.4,16.9,81,86,0,19,0,0
2511,1022,20.1,15.3,77,53,8.2,22,0,0
2512,1022.6,19.5,15.6,79,81,5.7,28,0,0
2513,1021,21.3,16.4,78,87,4.8,23,0,0
2514,1019.1,23.7,17.9,76,81,4.4,19,0.4,1
2515,1020.2,20.4,14.2,95,97,0,20,20,0
2516,1022,18.3,14,80,88,0.7,22,0.2,0
2517,1021.1,19.3,15.6,78,88,1.9,19,0,0
2518,1019.1,18,15.5,86,90,0,28,0.5,0
2519,1019.7,17.4,15.4,87,94,0,23,0,0
2520,1021.7,17.8,15.9,85,88,0.1,30,0,0
2521,1023.1,18.6,13.9,80,70,3.7,25,0,0
2522,1024.2,16.5,11.8,70,69,3.6,20,0,0
2523,1023.7,16.9,13.9,71,72,5.5,17,0,0
2524,1023.5,18.7,12,66,6,9.5,21,0,0
2525,1024.8,18.9,11.1,61,11,9.3,25,0,0
2526,1027.2,18.1,12.9,41,6,9.8,30,0,0
2527,1025.6,17.5,11.2,51,1,10.2,18,0,0
2528,1025.1,20.3,12.7,65,9,9.9,12,0,0
2529,1025.8,20.7,15.3,41,18,9.9,27,0,0
2530,1025.8,19.7,12.9,48,30,10.2,23,0,0
2531,1023.9,18.6,13.2,71,23,10,23,0,0
2532,1020.6,20,14,64,34,6.6,19,0,0
2533,1020.2,21.7,15.4,73,9,10.2,16,0,0
2534,1020.1,23.7,16.7,74,18,10.2,16,0,0
2535,1020.5,24.3,18.2,70,47,9.2,18,0,0
2536,1019.9,25.1,19.7,66,65,7.2,12,0,0
2537,1017.7,25.6,20.3,81,55,8.2,6,0,0
2538,1017.4,22.6,19.8,86,83,1.1,8,0,0
2539,1019.8,20.4,18.5,82,88,1.7,29,0,0
2540,1018.1,21.3,17.9,80,86,7.1,23,0,0
2541,1015.6,23.1,19.2,90,79,5.1,16,0,0
2542,1016.6,24.2,20,83,85,4.4,7,0,0
2543,1017.1,21.7,17.5,88,88,0,39,0.6,0
2544,1013.7,20.8,17.6,93,88,0,20,0,0
2545,1012.6,23.7,20.5,90,83,0.5,5,0,0
2546,1012.8,25.3,21.3,84,74,2.7,3,0,0
2547,1014.3,21.7,18.4,92,82,0.8,22,0,0
2548,1015.7,20.2,17.9,91,89,0.7,26,1,0
2549,1016.2,21.2,18.5,87,90,0.1,30,0.2,1
2550,1014.5,19.1,17.8,92,94,0,23,4,0
2551,1015.1,21.7,18.1,81,65,7.7,29,0,0
2552,1015,19.8,18,83,86,0,34,0.1,0
2553,1014,24.5,18,80,78,6.3,20,1,0
2554,1016.8,21.1,18.2,78,88,0.6,33,0,0
2555,1017.1,21.4,16.7,76,66,8.4,31,0,0
2556,1015.9,21,18.5,83,82,0.5,33,0,0
2557,1015.2,24.8,18.9,81,71,7.7,18,0,0
2558,1013.6,25.7,20.3,83,51,8.2,14,0,0
2559,1011.8,25.6,20.6,87,83,2.2,8,0.1,1
2560,1014.8,25.6,17.9,80,64,5.1,24,3.4,1
2561,1018.6,18,12.7,82,89,0,34,8.1,0
2562,1017.5,14,10.6,83,94,0,27,1,0
2563,1016.9,15.8,13.2,88,89,0,29,0.1,0
2564,1017.8,17.3,14.7,90,100,0,27,0,0
2565,1016.7,21,17,91,94,2,20,0,0
2566,1018.2,19.8,17,91,99,0,28,0.1,0
2567,1019.1,18.1,16.5,88,95,0,34,0,0
2568,1016.5,21.6,17.5,89,89,3.6,21,0,0
2569,1013.1,22.7,19.5,92,89,0.1,25,0,0
2570,1010.4,25.2,20.2,89,84,4.8,10,0,0
2571,1011.7,26.8,22.2,87,83,3.2,14,0.2,0
2572,1016.2,22.8,17.3,90,91,0,43,0.6,0
2573,1016,20.3,17.4,81,88,1.5,33,0,1
2574,1017.2,22.3,15,82,72,5.1,26,7.1,0
2575,1020.8,19.5,14.1,67,79,7.1,25,0,0
2576,1020.1,21.2,16.7,75,85,3.9,28,0,0
2577,1019.3,21.7,18.1,80,83,0.3,26,0,0
2578,1017.5,22.9,19.3,83,88,0.7,33,0,0
2579,1012.5,24.1,20,89,88,0.2,10,1,0
2580,1010.7,26.3,22.1,86,81,1.5,6,0,1
2581,1011,25,21.2,93,92,0,22,2,1
2582,1012.1,27.8,23.4,87,89,3.5,16,3.9,0
2583,1014.8,24.8,20.9,79,87,1.1,23,0,0
2584,1013.2,26.8,21.7,82,74,8.8,6,0,0
2585,1012.8,27.7,23.1,84,84,1.8,11,0,0
2586,1009.1,27.5,24.6,79,82,2.7,17,0,1
2587,1010.5,26.5,17.7,89,88,0,22,24.2,1
2588,1019.3,17.7,13.7,80,88,0,38,1.6,1
2589,1021.8,15.1,12.3,88,93,0,33,8.9,0
2590,1020.3,17.2,14.8,84,88,0,26,0,1
2591,1018.7,20.5,16.4,84,91,0,13,1.7,0
2592,1017.9,20.7,16.7,86,91,0.2,20,0.6,0
2593,1018.3,21.1,17.1,82,89,0.3,16,0.3,0
2594,1018.1,23.6,18.3,68,78,8.3,26,0,1
